,roundNum,tick,hp,armor,activeWeapon,isBlinded,isAirborne,isDucking,isStanding,isScoped,isWalking,equipmentValue,cash,hasHelmet,kills_from_avg,deaths_from_avg,total_hp_enemy,total_hp_team,num_enemy_alive,num_team_alive,enemy_in_range_200,enemy_in_range_500,enemy_in_range_1000,enemy_in_range_2000,enemy_hp_in_range_500,enemy_hp_in_range_1000,enemy_hp_in_range_2000,enemy_equipment_in_range_500,enemy_equipment_in_range_1000,enemy_equipment_in_range_2000,team_in_range_200,team_in_range_500,team_in_range_1000,equipment_value_team,equipment_value_enemy,distance_closest_enemy,hp_closest_enemy,weapon_closest_enemy,isAlive,isDead,Player
3354,8,15890,100,100,0,0,0,0,True,0,0,5600,2900,1,1.299038105676658,-0.9733285267845752,232,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,19600,20000,2478.078004205294,67,1,1,0.0,1
3355,8,0,100,100,5,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,5,31800,24400,3117.339030546494,100,1,1,0.0,2
3356,8,128,100,100,1,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,5,31800,24400,2781.868996498246,100,1,1,0.0,2
3357,8,256,100,100,1,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5,31800,24400,2622.2374071245695,100,1,1,0.0,2
3358,8,384,100,100,1,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,31800,24400,2476.205130172711,100,1,1,0.0,2
3359,8,512,100,100,1,0,1,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,31800,24400,2396.3789442209695,100,1,1,0.0,2
3360,8,640,100,100,1,0,1,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,31800,24400,2114.1612270185105,100,1,1,0.0,2
3361,8,768,100,100,1,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,2,0.0,0.0,100.0,0.0,0.0,5525.0,1,2,2,31800,24400,1749.6850943152924,100,3,1,0.0,2
3362,8,896,100,100,4,0,1,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4966.666666666667,1,2,3,31800,24400,1333.6813801648414,100,3,1,0.0,2
3363,8,1024,100,100,4,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4966.666666666667,1,1,3,31800,24400,1179.6692462500143,100,1,1,0.0,2
3364,8,1152,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,3,31800,24400,1180.946449560929,100,0,1,0.0,2
3365,8,1280,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,3,31800,24400,1153.872985341243,100,0,1,0.0,2
3366,8,1408,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1100.3252008004802,100,0,1,0.0,2
3367,8,1536,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1086.4017416670656,100,0,1,0.0,2
3368,8,1664,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1109.9315554780558,100,1,1,0.0,2
3369,8,1792,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1180.0216922095453,100,3,1,0.0,2
3370,8,1920,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1175.9477865925844,100,1,1,0.0,2
3371,8,2048,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1164.3086614411848,100,1,1,0.0,2
3372,8,2176,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1154.8296985708068,100,0,1,0.0,2
3373,8,2304,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1198.993013507581,100,0,1,0.0,2
3374,8,2432,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1217.222007074661,100,0,1,0.0,2
3375,8,2560,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,3,31800,24400,1219.4598886021033,100,0,1,0.0,2
3376,8,2688,100,100,1,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,5,0.0,0.0,100.0,0.0,0.0,4880.0,1,1,2,31800,24400,1270.6045441409815,100,0,1,0.0,2
3377,8,2816,100,100,1,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4625.0,1,1,2,31800,24400,1516.1061373261302,100,0,1,0.0,2
3378,8,2944,100,100,1,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4625.0,1,1,1,31800,24400,1730.3423163107097,100,0,1,0.0,2
3379,8,3072,100,100,4,0,0,0,True,0,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4566.666666666667,1,1,1,31800,24400,1912.6200804067807,100,0,1,0.0,2
3380,8,3200,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4566.666666666667,1,1,1,31800,24400,1874.0118884320523,100,0,1,0.0,2
3381,8,3328,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4566.666666666667,1,1,1,31800,24400,1826.8009308697044,100,0,1,0.0,2
3382,8,3456,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4625.0,1,1,1,31800,24400,1723.2095325249593,100,0,1,0.0,2
3383,8,3584,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4625.0,1,1,1,31800,24400,1597.4072247884988,100,0,1,0.0,2
3384,8,3712,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4625.0,1,1,1,31800,24400,1500.6691503987556,100,0,1,0.0,2
3385,8,3840,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4625.0,1,1,1,31800,24400,1397.772837574203,100,0,1,0.0,2
3386,8,3968,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4625.0,1,1,1,31800,24400,1337.6337032752203,100,0,1,0.0,2
3387,8,4096,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4625.0,1,1,1,31800,24400,1271.9773352889463,100,0,1,0.0,2
3388,8,4224,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1240.7582512327879,100,0,1,0.0,2
3389,8,4352,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1298.6825877535216,100,0,1,0.0,2
3390,8,4480,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1383.822315034744,100,0,1,0.0,2
3391,8,4608,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1335.4354398373173,100,0,1,0.0,2
3392,8,4736,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1228.2127943888554,100,0,1,0.0,2
3393,8,4864,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1189.7299514161393,100,0,1,0.0,2
3394,8,4992,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1191.517160016232,100,0,1,0.0,2
3395,8,5120,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1191.9336972793944,100,0,1,0.0,2
3396,8,5248,100,100,4,0,0,0,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,3,0.0,0.0,100.0,0.0,0.0,4466.666666666667,1,1,1,31800,24400,1190.496544815892,100,0,1,0.0,2
3397,8,5376,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,1,31800,24400,1150.681569093522,100,0,1,0.0,2
3398,8,5504,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,1,31800,24400,1078.7680461272384,100,0,1,0.0,2
3399,8,5632,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,1,31800,24400,1072.666533142514,100,0,1,0.0,2
3400,8,5760,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,1,31800,24400,1069.5702341525352,100,0,1,0.0,2
3401,8,5888,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1067.0541024605818,100,0,1,0.0,2
3402,8,6016,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1114.152448928286,100,4,1,0.0,2
3403,8,6144,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1127.601942747658,100,4,1,0.0,2
3404,8,6272,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1130.3515868891798,100,4,1,0.0,2
3405,8,6400,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1118.5898019410638,100,0,1,0.0,2
3406,8,6528,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1080.9207671312054,100,0,1,0.0,2
3407,8,6656,100,100,4,0,0,1,False,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1067.9420426016195,100,0,1,0.0,2
3408,8,6784,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1067.9242418466415,100,0,1,0.0,2
3409,8,6912,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1083.9217948198423,100,0,1,0.0,2
3410,8,7040,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1083.931856436524,100,0,1,0.0,2
3411,8,7168,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1078.1971178333172,100,0,1,0.0,2
3412,8,7296,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1069.6117816833362,100,3,1,0.0,2
3413,8,7424,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,500,500,5,5,0,0,0,4,0.0,0.0,100.0,0.0,0.0,4825.0,1,1,2,31800,24400,1074.5222031781109,100,3,1,0.0,2
3414,8,7552,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,494,500,5,5,0,0,0,4,0.0,0.0,98.5,0.0,0.0,4825.0,1,1,2,31800,24400,1010.614253827889,99,3,1,0.0,2
3415,8,7680,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,494,500,5,5,0,0,1,4,0.0,99.0,98.5,0.0,5900.0,4825.0,1,1,2,31800,24400,973.9667423541173,99,3,1,0.0,2
3416,8,7808,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,494,500,5,5,0,0,1,4,0.0,99.0,98.5,0.0,5900.0,4825.0,1,1,2,31800,24400,935.4458312559345,99,3,1,0.0,2
3417,8,7936,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,494,500,5,5,0,0,1,4,0.0,99.0,98.5,0.0,5900.0,4825.0,1,1,2,31800,24400,937.7834997110891,99,3,1,0.0,2
3418,8,8064,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,494,500,5,5,0,0,1,4,0.0,99.0,98.5,0.0,5900.0,4825.0,1,1,2,31800,24400,925.0944245285042,99,3,1,0.0,2
3419,8,8192,100,100,4,0,0,0,True,1,1,6250,50,1,0.9212291254646033,-0.8262428004856266,494,500,5,5,0,0,0,4,0.0,0.0,98.5,0.0,0.0,4825.0,1,1,2,31800,24400,1043.5324212341955,100,0,1,0.0,2
3420,8,8320,100,100,4,0,0,0,True,1,0,6250,50,1,0.9212291254646033,-0.8262428004856266,462,500,5,5,0,0,0,4,0.0,0.0,90.5,0.0,0.0,4825.0,1,1,2,31800,24400,1065.8341422779752,100,0,1,0.0,2
3421,8,8448,100,100,4,0,1,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,438,500,5,5,0,0,0,4,0.0,0.0,84.5,0.0,0.0,4825.0,1,1,2,31800,24400,1234.4415860418817,100,0,1,0.0,2
3422,8,8576,100,100,4,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,390,500,5,5,0,0,0,3,0.0,0.0,65.0,0.0,0.0,4966.666666666667,1,1,2,31800,24400,1414.0910753756514,100,0,1,0.0,2
3423,8,8704,100,100,4,0,0,0,True,0,0,6250,50,1,0.9212291254646033,-0.8262428004856266,390,500,5,5,0,0,0,4,0.0,0.0,72.5,0.0,0.0,4825.0,1,2,2,31800,24400,1489.0118672197532,28,0,1,0.0,2
3424,8,8832,100,100,4,0,0,0,True,0,0,6250,50,1,0.9187959765430125,-0.9050420562578875,390,500,5,5,0,0,0,3,0.0,0.0,65.0,0.0,0.0,4966.666666666667,2,2,2,31800,24400,1680.4044765212398,28,0,1,0.0,2
3425,8,8960,100,100,4,0,0,1,False,1,0,6250,50,1,0.8661890982200343,-0.8912780307610861,390,400,5,4,0,0,0,3,0.0,0.0,65.0,0.0,0.0,4966.666666666667,2,2,2,25700,24400,1841.248683525475,28,0,1,0.0,2
3426,8,9088,100,100,4,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,400,4,4,0,0,0,1,0.0,0.0,67.0,0.0,0.0,5900.0,1,2,2,25700,20000,1999.267005526893,67,3,1,0.0,2
3427,8,9216,100,100,4,0,0,0,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,1,0.0,0.0,67.0,0.0,0.0,5900.0,1,1,2,19600,20000,1951.7371321903167,67,3,1,0.0,2
3428,8,9344,100,100,1,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,1,0.0,0.0,67.0,0.0,0.0,5900.0,1,2,2,19600,20000,1998.0491419561417,67,3,1,0.0,2
3429,8,9472,100,100,2,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,19600,20000,2242.3656768984993,67,3,1,0.0,2
3430,8,9600,100,100,2,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,19600,20000,2471.871715378997,67,3,1,0.0,2
3431,8,9728,100,100,2,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,19600,20000,2651.835927148435,67,3,1,0.0,2
3432,8,9856,100,100,4,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,19600,20000,2750.815785492181,67,3,1,0.0,2
3433,8,9984,100,100,4,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,19600,20000,2767.136344936243,67,3,1,0.0,2
3434,8,10112,100,100,4,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,19600,20000,2809.231895662203,67,3,1,0.0,2
3435,8,10240,100,100,1,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,19600,20000,2932.2281844052814,67,3,1,0.0,2
3436,8,10368,100,100,1,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3104.849613106857,67,3,1,0.0,2
3437,8,10496,100,100,1,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3136.6971013994153,67,3,1,0.0,2
3438,8,10624,100,100,1,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2988.699092361917,100,0,1,0.0,2
3439,8,10752,100,100,1,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3122.4794981237287,100,0,1,0.0,2
3440,8,10880,100,100,1,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,19600,20000,3259.2928390816246,100,0,1,0.0,2
3441,8,11008,100,100,1,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,19600,20000,3231.8064655844146,100,1,1,0.0,2
3442,8,11136,100,100,4,0,1,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3280.2838334108346,100,1,1,0.0,2
3443,8,11264,100,100,4,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3314.5600935125294,100,1,1,0.0,2
3444,8,11392,100,100,4,0,0,0,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3362.209652219389,100,0,1,0.0,2
3445,8,11520,100,100,4,0,0,0,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3414.733514369471,100,0,1,0.0,2
3446,8,11648,100,100,1,0,0,1,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,19600,20000,3414.6823384377003,100,0,1,0.0,2
3447,8,11776,100,100,1,0,0,1,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,19600,20000,3311.3186737364413,100,0,1,0.0,2
3448,8,11904,100,100,4,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3209.4575807044193,100,0,1,0.0,2
3449,8,12032,100,100,4,0,0,1,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3136.215923172457,100,0,1,0.0,2
3450,8,12160,100,100,1,0,0,0,True,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,3031.1818788091896,100,0,1,0.0,2
3451,8,12288,100,100,1,0,0,1,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2859.7811590511733,100,0,1,0.0,2
3452,8,12416,100,100,1,0,0,1,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2686.0663869846308,100,0,1,0.0,2
3453,8,12544,100,100,4,0,0,1,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2560.127166953656,100,0,1,0.0,2
3454,8,12672,100,100,4,0,0,0,True,1,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2492.9598758035836,100,0,1,0.0,2
3455,8,12800,100,100,4,0,0,0,True,1,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2573.8335967515736,100,0,1,0.0,2
3456,8,12928,100,100,4,0,0,0,True,1,1,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2646.5930368450377,100,0,1,0.0,2
3457,8,13056,100,100,1,0,0,0,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2606.158783209447,100,0,1,0.0,2
3458,8,13184,100,100,4,0,0,1,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2545.5665691798167,100,0,1,0.0,2
3459,8,13312,100,100,4,0,0,1,False,0,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2496.128458432701,100,0,1,0.0,2
3460,8,13440,100,100,4,0,0,0,True,1,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2514.4544282662673,100,0,1,0.0,2
3461,8,13568,100,100,4,0,0,0,True,1,0,6250,50,1,0.8660254037844387,-0.9733285267845752,295,300,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,19600,20000,2608.095509291649,100,0,1,0.0,2
